"shapeid","x","y","label","scene" 
"4023","2100.0","-1800.0","not-cervo","DSC00477_est3"
"4024","4800.0","-1800.0","not-cervo","DSC00477_est3"
"4025","5100.0","-1800.0","not-cervo","DSC00477_est3"
"4026","5400.0","-1800.0","not-cervo","DSC00477_est3"
"4027","5700.0","-1800.0","not-cervo","DSC00477_est3"
"4028","6000.0","-1800.0","not-cervo","DSC00477_est3"
"4029","6300.0","-1800.0","not-cervo","DSC00477_est3"
"4030","6600.0","-1800.0","not-cervo","DSC00477_est3"
"4031","6900.0","-1800.0","not-cervo","DSC00477_est3"
"4032","7200.0","-1800.0","not-cervo","DSC00477_est3"
"4033","0.0","-2100.0","not-cervo","DSC00477_est3"
"4034","300.0","-2100.0","not-cervo","DSC00477_est3"
"4035","600.0","-2100.0","not-cervo","DSC00477_est3"
"4036","900.0","-2100.0","not-cervo","DSC00477_est3"
"4037","1200.0","-2100.0","not-cervo","DSC00477_est3"
"4038","1500.0","-2100.0","not-cervo","DSC00477_est3"
"4039","1800.0","-2100.0","not-cervo","DSC00477_est3"
"4040","2100.0","-2100.0","not-cervo","DSC00477_est3"
"4041","2400.0","-2100.0","not-cervo","DSC00477_est3"
"4042","3600.0","-2100.0","not-cervo","DSC00477_est3"
"4043","3900.0","-2100.0","not-cervo","DSC00477_est3"
"4044","4200.0","-2100.0","not-cervo","DSC00477_est3"
"4045","4500.0","-2100.0","not-cervo","DSC00477_est3"
"4046","4800.0","-2100.0","not-cervo","DSC00477_est3"
"4047","5100.0","-2100.0","not-cervo","DSC00477_est3"
"4048","5400.0","-2100.0","not-cervo","DSC00477_est3"
"4049","5700.0","-2100.0","not-cervo","DSC00477_est3"
"4050","6000.0","-2100.0","not-cervo","DSC00477_est3"
"4051","6300.0","-2100.0","not-cervo","DSC00477_est3"
"4052","6600.0","-2100.0","not-cervo","DSC00477_est3"
"4053","6900.0","-2100.0","not-cervo","DSC00477_est3"
"4054","7200.0","-2100.0","not-cervo","DSC00477_est3"
"4055","0.0","-2400.0","not-cervo","DSC00477_est3"
"4056","300.0","-2400.0","not-cervo","DSC00477_est3"
"4057","600.0","-2400.0","not-cervo","DSC00477_est3"
"4058","900.0","-2400.0","not-cervo","DSC00477_est3"
"4059","1200.0","-2400.0","not-cervo","DSC00477_est3"
"4060","1500.0","-2400.0","not-cervo","DSC00477_est3"
"4061","1800.0","-2400.0","not-cervo","DSC00477_est3"
"4062","2100.0","-2400.0","not-cervo","DSC00477_est3"
"4063","2400.0","-2400.0","not-cervo","DSC00477_est3"
"4064","2700.0","-2400.0","not-cervo","DSC00477_est3"
"4065","3000.0","-2400.0","not-cervo","DSC00477_est3"
"4066","3300.0","-2400.0","not-cervo","DSC00477_est3"
"4067","3600.0","-2400.0","not-cervo","DSC00477_est3"
"4068","3900.0","-2400.0","not-cervo","DSC00477_est3"
"4069","4200.0","-2400.0","not-cervo","DSC00477_est3"
"4070","4500.0","-2400.0","not-cervo","DSC00477_est3"
"4071","4800.0","-2400.0","not-cervo","DSC00477_est3"
"4072","5100.0","-2400.0","not-cervo","DSC00477_est3"
"4073","5400.0","-2400.0","not-cervo","DSC00477_est3"
"4074","5700.0","-2400.0","not-cervo","DSC00477_est3"
"4075","6000.0","-2400.0","not-cervo","DSC00477_est3"
"4076","6300.0","-2400.0","not-cervo","DSC00477_est3"
"4077","6600.0","-2400.0","not-cervo","DSC00477_est3"
"4078","6900.0","-2400.0","not-cervo","DSC00477_est3"
"4079","7200.0","-2400.0","not-cervo","DSC00477_est3"
"4080","0.0","-2700.0","not-cervo","DSC00477_est3"
"4081","300.0","-2700.0","not-cervo","DSC00477_est3"
"4082","600.0","-2700.0","not-cervo","DSC00477_est3"
"4083","900.0","-2700.0","not-cervo","DSC00477_est3"
"4084","1200.0","-2700.0","not-cervo","DSC00477_est3"
"4085","1500.0","-2700.0","not-cervo","DSC00477_est3"
"4086","1800.0","-2700.0","not-cervo","DSC00477_est3"
"4087","2100.0","-2700.0","not-cervo","DSC00477_est3"
"4088","2400.0","-2700.0","not-cervo","DSC00477_est3"
"4089","2700.0","-2700.0","not-cervo","DSC00477_est3"
"4090","3000.0","-2700.0","not-cervo","DSC00477_est3"
"4091","3300.0","-2700.0","not-cervo","DSC00477_est3"
"4092","3600.0","-2700.0","not-cervo","DSC00477_est3"
"4093","3900.0","-2700.0","not-cervo","DSC00477_est3"
"4094","4200.0","-2700.0","not-cervo","DSC00477_est3"
"4095","4500.0","-2700.0","not-cervo","DSC00477_est3"
"4096","4800.0","-2700.0","not-cervo","DSC00477_est3"
"4097","5100.0","-2700.0","not-cervo","DSC00477_est3"
"4098","5400.0","-2700.0","not-cervo","DSC00477_est3"
"4099","5700.0","-2700.0","not-cervo","DSC00477_est3"
"4100","6000.0","-2700.0","not-cervo","DSC00477_est3"
"4101","6300.0","-2700.0","not-cervo","DSC00477_est3"
"4102","6600.0","-2700.0","not-cervo","DSC00477_est3"
"4103","6900.0","-2700.0","not-cervo","DSC00477_est3"
"4104","7200.0","-2700.0","not-cervo","DSC00477_est3"
"4105","0.0","-3000.0","not-cervo","DSC00477_est3"
"4106","300.0","-3000.0","not-cervo","DSC00477_est3"
"4107","600.0","-3000.0","not-cervo","DSC00477_est3"
"4108","900.0","-3000.0","not-cervo","DSC00477_est3"
"4109","1200.0","-3000.0","not-cervo","DSC00477_est3"
"4110","1500.0","-3000.0","not-cervo","DSC00477_est3"
"4111","1800.0","-3000.0","not-cervo","DSC00477_est3"
"4112","2100.0","-3000.0","not-cervo","DSC00477_est3"
"4113","2400.0","-3000.0","not-cervo","DSC00477_est3"
"4114","2700.0","-3000.0","not-cervo","DSC00477_est3"
"4115","3000.0","-3000.0","not-cervo","DSC00477_est3"
"4116","3300.0","-3000.0","not-cervo","DSC00477_est3"
"4117","3600.0","-3000.0","not-cervo","DSC00477_est3"
"4118","3900.0","-3000.0","not-cervo","DSC00477_est3"
"4119","4200.0","-3000.0","not-cervo","DSC00477_est3"
"4120","4500.0","-3000.0","not-cervo","DSC00477_est3"
"4121","4800.0","-3000.0","not-cervo","DSC00477_est3"
"4122","5100.0","-3000.0","not-cervo","DSC00477_est3"
"4123","5400.0","-3000.0","not-cervo","DSC00477_est3"
"4124","5700.0","-3000.0","not-cervo","DSC00477_est3"
"4125","6000.0","-3000.0","not-cervo","DSC00477_est3"
"4126","6300.0","-3000.0","not-cervo","DSC00477_est3"
"4127","6600.0","-3000.0","not-cervo","DSC00477_est3"
"4128","6900.0","-3000.0","not-cervo","DSC00477_est3"
"4129","7200.0","-3000.0","not-cervo","DSC00477_est3"
"4130","0.0","-3300.0","not-cervo","DSC00477_est3"
"4131","300.0","-3300.0","not-cervo","DSC00477_est3"
"4132","600.0","-3300.0","not-cervo","DSC00477_est3"
"4133","900.0","-3300.0","not-cervo","DSC00477_est3"
"4134","1200.0","-3300.0","not-cervo","DSC00477_est3"
"4135","1500.0","-3300.0","not-cervo","DSC00477_est3"
"4136","1800.0","-3300.0","not-cervo","DSC00477_est3"
"4137","2100.0","-3300.0","not-cervo","DSC00477_est3"
"4138","2400.0","-3300.0","not-cervo","DSC00477_est3"
"4139","2700.0","-3300.0","not-cervo","DSC00477_est3"
"4140","3000.0","-3300.0","not-cervo","DSC00477_est3"
"4141","3300.0","-3300.0","not-cervo","DSC00477_est3"
"4142","3600.0","-3300.0","not-cervo","DSC00477_est3"
"4143","3900.0","-3300.0","not-cervo","DSC00477_est3"
"4144","4200.0","-3300.0","not-cervo","DSC00477_est3"
"4145","4500.0","-3300.0","not-cervo","DSC00477_est3"
"4146","4800.0","-3300.0","not-cervo","DSC00477_est3"
"4147","5100.0","-3300.0","not-cervo","DSC00477_est3"
"4148","5400.0","-3300.0","not-cervo","DSC00477_est3"
"4149","5700.0","-3300.0","not-cervo","DSC00477_est3"
"4150","6000.0","-3300.0","not-cervo","DSC00477_est3"
"4151","6300.0","-3300.0","not-cervo","DSC00477_est3"
"4152","6600.0","-3300.0","not-cervo","DSC00477_est3"
"4153","6900.0","-3300.0","not-cervo","DSC00477_est3"
"4154","7200.0","-3300.0","not-cervo","DSC00477_est3"
"4155","0.0","-3600.0","not-cervo","DSC00477_est3"
"4156","300.0","-3600.0","not-cervo","DSC00477_est3"
"4157","600.0","-3600.0","not-cervo","DSC00477_est3"
"4158","900.0","-3600.0","not-cervo","DSC00477_est3"
"4159","1200.0","-3600.0","not-cervo","DSC00477_est3"
"4160","1500.0","-3600.0","not-cervo","DSC00477_est3"
"4161","1800.0","-3600.0","not-cervo","DSC00477_est3"
"4162","2100.0","-3600.0","not-cervo","DSC00477_est3"
"4163","2400.0","-3600.0","not-cervo","DSC00477_est3"
"4164","2700.0","-3600.0","not-cervo","DSC00477_est3"
"4165","3000.0","-3600.0","not-cervo","DSC00477_est3"
"4166","3300.0","-3600.0","not-cervo","DSC00477_est3"
"4167","3600.0","-3600.0","not-cervo","DSC00477_est3"
"4168","3900.0","-3600.0","not-cervo","DSC00477_est3"
"4169","4200.0","-3600.0","not-cervo","DSC00477_est3"
"4170","4500.0","-3600.0","not-cervo","DSC00477_est3"
"4171","4800.0","-3600.0","not-cervo","DSC00477_est3"
"4172","5100.0","-3600.0","not-cervo","DSC00477_est3"
"4173","5400.0","-3600.0","not-cervo","DSC00477_est3"
"4174","5700.0","-3600.0","not-cervo","DSC00477_est3"
"4175","6000.0","-3600.0","not-cervo","DSC00477_est3"
"4176","6300.0","-3600.0","not-cervo","DSC00477_est3"
"4177","6600.0","-3600.0","not-cervo","DSC00477_est3"
"4178","6900.0","-3600.0","not-cervo","DSC00477_est3"
"4179","7200.0","-3600.0","not-cervo","DSC00477_est3"
"4180","0.0","-3900.0","not-cervo","DSC00477_est3"
"4181","300.0","-3900.0","not-cervo","DSC00477_est3"
"4182","600.0","-3900.0","not-cervo","DSC00477_est3"
"4183","900.0","-3900.0","not-cervo","DSC00477_est3"
"4184","1200.0","-3900.0","not-cervo","DSC00477_est3"
"4185","1500.0","-3900.0","not-cervo","DSC00477_est3"
"4186","1800.0","-3900.0","not-cervo","DSC00477_est3"
"4187","2100.0","-3900.0","not-cervo","DSC00477_est3"
"4188","2400.0","-3900.0","not-cervo","DSC00477_est3"
"4189","2700.0","-3900.0","not-cervo","DSC00477_est3"
"4190","3000.0","-3900.0","not-cervo","DSC00477_est3"
"4191","3300.0","-3900.0","not-cervo","DSC00477_est3"
"4192","3600.0","-3900.0","not-cervo","DSC00477_est3"
"4193","3900.0","-3900.0","not-cervo","DSC00477_est3"
"4194","4200.0","-3900.0","not-cervo","DSC00477_est3"
"4195","4500.0","-3900.0","not-cervo","DSC00477_est3"
"4196","4800.0","-3900.0","not-cervo","DSC00477_est3"
"4197","5100.0","-3900.0","not-cervo","DSC00477_est3"
"4198","5400.0","-3900.0","not-cervo","DSC00477_est3"
"4199","5700.0","-3900.0","not-cervo","DSC00477_est3"
"4200","6000.0","-3900.0","not-cervo","DSC00477_est3"
"4201","6300.0","-3900.0","not-cervo","DSC00477_est3"
"4202","6600.0","-3900.0","not-cervo","DSC00477_est3"
"4203","6900.0","-3900.0","not-cervo","DSC00477_est3"
"4204","7200.0","-3900.0","not-cervo","DSC00477_est3"
"4205","0.0","-4200.0","not-cervo","DSC00477_est3"
"4206","300.0","-4200.0","not-cervo","DSC00477_est3"
"4207","600.0","-4200.0","not-cervo","DSC00477_est3"
"4208","900.0","-4200.0","not-cervo","DSC00477_est3"
"4209","1200.0","-4200.0","not-cervo","DSC00477_est3"
"4210","1500.0","-4200.0","not-cervo","DSC00477_est3"
"4211","1800.0","-4200.0","not-cervo","DSC00477_est3"
"4212","2100.0","-4200.0","not-cervo","DSC00477_est3"
"4213","2400.0","-4200.0","not-cervo","DSC00477_est3"
"4214","2700.0","-4200.0","not-cervo","DSC00477_est3"
"4215","3000.0","-4200.0","not-cervo","DSC00477_est3"
"4216","3300.0","-4200.0","not-cervo","DSC00477_est3"
"4217","3600.0","-4200.0","not-cervo","DSC00477_est3"
"4218","3900.0","-4200.0","not-cervo","DSC00477_est3"
"4219","4200.0","-4200.0","not-cervo","DSC00477_est3"
"4220","4500.0","-4200.0","not-cervo","DSC00477_est3"
"4221","4800.0","-4200.0","not-cervo","DSC00477_est3"
"4222","5100.0","-4200.0","not-cervo","DSC00477_est3"
"4223","5400.0","-4200.0","not-cervo","DSC00477_est3"
"4224","5700.0","-4200.0","not-cervo","DSC00477_est3"
"4225","6000.0","-4200.0","not-cervo","DSC00477_est3"
"4226","6300.0","-4200.0","not-cervo","DSC00477_est3"
"4227","6600.0","-4200.0","not-cervo","DSC00477_est3"
"4228","6900.0","-4200.0","not-cervo","DSC00477_est3"
"4229","7200.0","-4200.0","not-cervo","DSC00477_est3"
"4230","0.0","-4500.0","not-cervo","DSC00477_est3"
"4231","300.0","-4500.0","not-cervo","DSC00477_est3"
"4232","600.0","-4500.0","not-cervo","DSC00477_est3"
"4233","900.0","-4500.0","not-cervo","DSC00477_est3"
"4234","1200.0","-4500.0","not-cervo","DSC00477_est3"
"4235","1500.0","-4500.0","not-cervo","DSC00477_est3"
"4236","1800.0","-4500.0","not-cervo","DSC00477_est3"
"4237","2100.0","-4500.0","not-cervo","DSC00477_est3"
"4238","2400.0","-4500.0","not-cervo","DSC00477_est3"
"4239","2700.0","-4500.0","not-cervo","DSC00477_est3"
"4240","3000.0","-4500.0","not-cervo","DSC00477_est3"
"4241","3300.0","-4500.0","not-cervo","DSC00477_est3"
"4242","3600.0","-4500.0","not-cervo","DSC00477_est3"
"4243","3900.0","-4500.0","not-cervo","DSC00477_est3"
"4244","4200.0","-4500.0","not-cervo","DSC00477_est3"
"4245","4500.0","-4500.0","not-cervo","DSC00477_est3"
"4246","4800.0","-4500.0","not-cervo","DSC00477_est3"
"4247","5100.0","-4500.0","not-cervo","DSC00477_est3"
"4248","5400.0","-4500.0","not-cervo","DSC00477_est3"
"4249","5700.0","-4500.0","not-cervo","DSC00477_est3"
"4250","6000.0","-4500.0","not-cervo","DSC00477_est3"
"4251","6300.0","-4500.0","not-cervo","DSC00477_est3"
"4252","6600.0","-4500.0","not-cervo","DSC00477_est3"
"4253","6900.0","-4500.0","not-cervo","DSC00477_est3"
"4254","7200.0","-4500.0","not-cervo","DSC00477_est3"
"4255","0.0","-4800.0","not-cervo","DSC00477_est3"
"4256","300.0","-4800.0","not-cervo","DSC00477_est3"
"4257","600.0","-4800.0","not-cervo","DSC00477_est3"
"4258","900.0","-4800.0","not-cervo","DSC00477_est3"
"4259","1200.0","-4800.0","not-cervo","DSC00477_est3"
"4260","1500.0","-4800.0","not-cervo","DSC00477_est3"
"4261","1800.0","-4800.0","not-cervo","DSC00477_est3"
"4262","2100.0","-4800.0","not-cervo","DSC00477_est3"
"4263","2400.0","-4800.0","not-cervo","DSC00477_est3"
"4264","2700.0","-4800.0","not-cervo","DSC00477_est3"
"4265","3000.0","-4800.0","not-cervo","DSC00477_est3"
"4266","3300.0","-4800.0","not-cervo","DSC00477_est3"
"4267","3600.0","-4800.0","not-cervo","DSC00477_est3"
"4268","3900.0","-4800.0","not-cervo","DSC00477_est3"
"4269","4200.0","-4800.0","not-cervo","DSC00477_est3"
"4270","4500.0","-4800.0","not-cervo","DSC00477_est3"
"4271","4800.0","-4800.0","not-cervo","DSC00477_est3"
"4272","5100.0","-4800.0","not-cervo","DSC00477_est3"
"4273","5400.0","-4800.0","not-cervo","DSC00477_est3"
"4274","5700.0","-4800.0","not-cervo","DSC00477_est3"
"4275","6000.0","-4800.0","not-cervo","DSC00477_est3"
"4276","6300.0","-4800.0","not-cervo","DSC00477_est3"
"4277","6600.0","-4800.0","not-cervo","DSC00477_est3"
"4278","6900.0","-4800.0","not-cervo","DSC00477_est3"
"4279","7200.0","-4800.0","not-cervo","DSC00477_est3"
"4280","2882.35275591","-3408.37204724","cervo","DSC00478_est3"
"4281","4692.53609129","-4200.4462906","cervo","DSC00479_est3"
"4282","206.467587352","-110.285660679","zebu","DSC00479_est3"
"4283","129.390421998","-17.9958968996","zebu","DSC00479_est3"
"4284","4593.89685039","-3782.53858268","cervo","DSC00742_est1"
"4285","0.0","0.0","not-cervo","DSC00742_est1"
"4286","300.0","0.0","not-cervo","DSC00742_est1"
"4287","600.0","0.0","not-cervo","DSC00742_est1"
"4288","900.0","0.0","not-cervo","DSC00742_est1"
"4289","1200.0","0.0","not-cervo","DSC00742_est1"
"4290","1500.0","0.0","not-cervo","DSC00742_est1"
"4291","1800.0","0.0","not-cervo","DSC00742_est1"
"4292","2100.0","0.0","not-cervo","DSC00742_est1"
"4293","2400.0","0.0","not-cervo","DSC00742_est1"
"4294","2700.0","0.0","not-cervo","DSC00742_est1"
"4295","3000.0","0.0","not-cervo","DSC00742_est1"
"4296","3300.0","0.0","not-cervo","DSC00742_est1"
"4297","3600.0","0.0","not-cervo","DSC00742_est1"
"4298","3900.0","0.0","not-cervo","DSC00742_est1"
"4299","4200.0","0.0","not-cervo","DSC00742_est1"
"4300","4500.0","0.0","not-cervo","DSC00742_est1"
"4301","4800.0","0.0","not-cervo","DSC00742_est1"
"4302","5100.0","0.0","not-cervo","DSC00742_est1"
"4303","5400.0","0.0","not-cervo","DSC00742_est1"
"4304","5700.0","0.0","not-cervo","DSC00742_est1"
"4305","6000.0","0.0","not-cervo","DSC00742_est1"
"4306","6300.0","0.0","not-cervo","DSC00742_est1"
"4307","6600.0","0.0","not-cervo","DSC00742_est1"
"4308","6900.0","0.0","not-cervo","DSC00742_est1"
"4309","7200.0","0.0","not-cervo","DSC00742_est1"
"4310","0.0","-300.0","not-cervo","DSC00742_est1"
"4311","300.0","-300.0","not-cervo","DSC00742_est1"
"4312","600.0","-300.0","not-cervo","DSC00742_est1"
"4313","900.0","-300.0","not-cervo","DSC00742_est1"
"4314","1200.0","-300.0","not-cervo","DSC00742_est1"
"4315","1500.0","-300.0","not-cervo","DSC00742_est1"
"4316","1800.0","-300.0","not-cervo","DSC00742_est1"
"4317","2100.0","-300.0","not-cervo","DSC00742_est1"
"4318","2400.0","-300.0","not-cervo","DSC00742_est1"
"4319","2700.0","-300.0","not-cervo","DSC00742_est1"
"4320","3000.0","-300.0","not-cervo","DSC00742_est1"
"4321","3300.0","-300.0","not-cervo","DSC00742_est1"
"4322","3600.0","-300.0","not-cervo","DSC00742_est1"
"4323","3900.0","-300.0","not-cervo","DSC00742_est1"
"4324","4200.0","-300.0","not-cervo","DSC00742_est1"
"4325","4500.0","-300.0","not-cervo","DSC00742_est1"
"4326","4800.0","-300.0","not-cervo","DSC00742_est1"
"4327","5100.0","-300.0","not-cervo","DSC00742_est1"
"4328","5400.0","-300.0","not-cervo","DSC00742_est1"
"4329","5700.0","-300.0","not-cervo","DSC00742_est1"
"4330","6000.0","-300.0","not-cervo","DSC00742_est1"
"4331","6300.0","-300.0","not-cervo","DSC00742_est1"
"4332","6600.0","-300.0","not-cervo","DSC00742_est1"
"4333","6900.0","-300.0","not-cervo","DSC00742_est1"
"4334","7200.0","-300.0","not-cervo","DSC00742_est1"
"4335","0.0","-600.0","not-cervo","DSC00742_est1"
"4336","300.0","-600.0","not-cervo","DSC00742_est1"
"4337","600.0","-600.0","not-cervo","DSC00742_est1"
"4338","900.0","-600.0","not-cervo","DSC00742_est1"
"4339","1200.0","-600.0","not-cervo","DSC00742_est1"
"4340","1500.0","-600.0","not-cervo","DSC00742_est1"
"4341","1800.0","-600.0","not-cervo","DSC00742_est1"
"4342","2100.0","-600.0","not-cervo","DSC00742_est1"
"4343","2400.0","-600.0","not-cervo","DSC00742_est1"
"4344","2700.0","-600.0","not-cervo","DSC00742_est1"
"4345","3000.0","-600.0","not-cervo","DSC00742_est1"
"4346","3300.0","-600.0","not-cervo","DSC00742_est1"
"4347","3600.0","-600.0","not-cervo","DSC00742_est1"
"4348","3900.0","-600.0","not-cervo","DSC00742_est1"
"4349","4200.0","-600.0","not-cervo","DSC00742_est1"
"4350","4500.0","-600.0","not-cervo","DSC00742_est1"
"4351","4800.0","-600.0","not-cervo","DSC00742_est1"
"4352","5100.0","-600.0","not-cervo","DSC00742_est1"
"4353","5400.0","-600.0","not-cervo","DSC00742_est1"
"4354","5700.0","-600.0","not-cervo","DSC00742_est1"
"4355","6000.0","-600.0","not-cervo","DSC00742_est1"
"4356","6300.0","-600.0","not-cervo","DSC00742_est1"
"4357","6600.0","-600.0","not-cervo","DSC00742_est1"
"4358","6900.0","-600.0","not-cervo","DSC00742_est1"
"4359","7200.0","-600.0","not-cervo","DSC00742_est1"
"4360","0.0","-900.0","not-cervo","DSC00742_est1"
"4361","300.0","-900.0","not-cervo","DSC00742_est1"
"4362","600.0","-900.0","not-cervo","DSC00742_est1"
"4363","900.0","-900.0","not-cervo","DSC00742_est1"
"4364","1200.0","-900.0","not-cervo","DSC00742_est1"
"4365","1500.0","-900.0","not-cervo","DSC00742_est1"
"4366","1800.0","-900.0","not-cervo","DSC00742_est1"
"4367","2100.0","-900.0","not-cervo","DSC00742_est1"
"4368","2400.0","-900.0","not-cervo","DSC00742_est1"
"4369","2700.0","-900.0","not-cervo","DSC00742_est1"
"4370","3000.0","-900.0","not-cervo","DSC00742_est1"
"4371","3300.0","-900.0","not-cervo","DSC00742_est1"
"4372","3600.0","-900.0","not-cervo","DSC00742_est1"
"4373","3900.0","-900.0","not-cervo","DSC00742_est1"
"4374","4200.0","-900.0","not-cervo","DSC00742_est1"
"4375","4500.0","-900.0","not-cervo","DSC00742_est1"
"4376","4800.0","-900.0","not-cervo","DSC00742_est1"
"4377","5100.0","-900.0","not-cervo","DSC00742_est1"
"4378","5400.0","-900.0","not-cervo","DSC00742_est1"
"4379","5700.0","-900.0","not-cervo","DSC00742_est1"
"4380","6000.0","-900.0","not-cervo","DSC00742_est1"
"4381","6300.0","-900.0","not-cervo","DSC00742_est1"
"4382","6600.0","-900.0","not-cervo","DSC00742_est1"
"4383","6900.0","-900.0","not-cervo","DSC00742_est1"
"4384","7200.0","-900.0","not-cervo","DSC00742_est1"
"4385","0.0","-1200.0","not-cervo","DSC00742_est1"
"4386","300.0","-1200.0","not-cervo","DSC00742_est1"
"4387","600.0","-1200.0","not-cervo","DSC00742_est1"
"4388","900.0","-1200.0","not-cervo","DSC00742_est1"
"4389","1200.0","-1200.0","not-cervo","DSC00742_est1"
"4390","1500.0","-1200.0","not-cervo","DSC00742_est1"
"4391","1800.0","-1200.0","not-cervo","DSC00742_est1"
"4392","2100.0","-1200.0","not-cervo","DSC00742_est1"
"4393","2400.0","-1200.0","not-cervo","DSC00742_est1"
"4394","2700.0","-1200.0","not-cervo","DSC00742_est1"
"4395","3000.0","-1200.0","not-cervo","DSC00742_est1"
"4396","3300.0","-1200.0","not-cervo","DSC00742_est1"
"4397","3600.0","-1200.0","not-cervo","DSC00742_est1"
"4398","3900.0","-1200.0","not-cervo","DSC00742_est1"
"4399","4200.0","-1200.0","not-cervo","DSC00742_est1"
"4400","4500.0","-1200.0","not-cervo","DSC00742_est1"
"4401","4800.0","-1200.0","not-cervo","DSC00742_est1"
"4402","5100.0","-1200.0","not-cervo","DSC00742_est1"
"4403","5400.0","-1200.0","not-cervo","DSC00742_est1"
"4404","5700.0","-1200.0","not-cervo","DSC00742_est1"
"4405","6000.0","-1200.0","not-cervo","DSC00742_est1"
"4406","6300.0","-1200.0","not-cervo","DSC00742_est1"
"4407","6600.0","-1200.0","not-cervo","DSC00742_est1"
"4408","6900.0","-1200.0","not-cervo","DSC00742_est1"
"4409","7200.0","-1200.0","not-cervo","DSC00742_est1"
"4410","0.0","-1500.0","not-cervo","DSC00742_est1"
"4411","300.0","-1500.0","not-cervo","DSC00742_est1"
"4412","600.0","-1500.0","not-cervo","DSC00742_est1"
"4413","900.0","-1500.0","not-cervo","DSC00742_est1"
"4414","1200.0","-1500.0","not-cervo","DSC00742_est1"
"4415","1500.0","-1500.0","not-cervo","DSC00742_est1"
"4416","1800.0","-1500.0","not-cervo","DSC00742_est1"
"4417","2100.0","-1500.0","not-cervo","DSC00742_est1"
"4418","2400.0","-1500.0","not-cervo","DSC00742_est1"
"4419","2700.0","-1500.0","not-cervo","DSC00742_est1"
"4420","3000.0","-1500.0","not-cervo","DSC00742_est1"
"4421","3300.0","-1500.0","not-cervo","DSC00742_est1"
"4422","3600.0","-1500.0","not-cervo","DSC00742_est1"
"4423","3900.0","-1500.0","not-cervo","DSC00742_est1"
"4424","4200.0","-1500.0","not-cervo","DSC00742_est1"
"4425","4500.0","-1500.0","not-cervo","DSC00742_est1"
"4426","4800.0","-1500.0","not-cervo","DSC00742_est1"
"4427","5100.0","-1500.0","not-cervo","DSC00742_est1"
"4428","5400.0","-1500.0","not-cervo","DSC00742_est1"
"4429","5700.0","-1500.0","not-cervo","DSC00742_est1"
"4430","6000.0","-1500.0","not-cervo","DSC00742_est1"
"4431","6300.0","-1500.0","not-cervo","DSC00742_est1"
"4432","6600.0","-1500.0","not-cervo","DSC00742_est1"
"4433","6900.0","-1500.0","not-cervo","DSC00742_est1"
"4434","7200.0","-1500.0","not-cervo","DSC00742_est1"
"4435","0.0","-1800.0","not-cervo","DSC00742_est1"
"4436","300.0","-1800.0","not-cervo","DSC00742_est1"
"4437","600.0","-1800.0","not-cervo","DSC00742_est1"
"4438","900.0","-1800.0","not-cervo","DSC00742_est1"
"4439","1200.0","-1800.0","not-cervo","DSC00742_est1"
"4440","1500.0","-1800.0","not-cervo","DSC00742_est1"
"4441","1800.0","-1800.0","not-cervo","DSC00742_est1"
"4442","2100.0","-1800.0","not-cervo","DSC00742_est1"
"4443","2400.0","-1800.0","not-cervo","DSC00742_est1"
"4444","2700.0","-1800.0","not-cervo","DSC00742_est1"
"4445","3000.0","-1800.0","not-cervo","DSC00742_est1"
"4446","3300.0","-1800.0","not-cervo","DSC00742_est1"
"4447","3600.0","-1800.0","not-cervo","DSC00742_est1"
"4448","3900.0","-1800.0","not-cervo","DSC00742_est1"
"4449","4200.0","-1800.0","not-cervo","DSC00742_est1"
"4450","4500.0","-1800.0","not-cervo","DSC00742_est1"
"4451","4800.0","-1800.0","not-cervo","DSC00742_est1"
"4452","5100.0","-1800.0","not-cervo","DSC00742_est1"
"4453","5400.0","-1800.0","not-cervo","DSC00742_est1"
"4454","5700.0","-1800.0","not-cervo","DSC00742_est1"
"4455","6000.0","-1800.0","not-cervo","DSC00742_est1"
"4456","6300.0","-1800.0","not-cervo","DSC00742_est1"
"4457","6600.0","-1800.0","not-cervo","DSC00742_est1"
"4458","6900.0","-1800.0","not-cervo","DSC00742_est1"
"4459","7200.0","-1800.0","not-cervo","DSC00742_est1"
"4460","0.0","-2100.0","not-cervo","DSC00742_est1"
"4461","300.0","-2100.0","not-cervo","DSC00742_est1"
"4462","600.0","-2100.0","not-cervo","DSC00742_est1"
"4463","900.0","-2100.0","not-cervo","DSC00742_est1"
"4464","1200.0","-2100.0","not-cervo","DSC00742_est1"
"4465","1500.0","-2100.0","not-cervo","DSC00742_est1"
"4466","1800.0","-2100.0","not-cervo","DSC00742_est1"
"4467","2100.0","-2100.0","not-cervo","DSC00742_est1"
"4468","2400.0","-2100.0","not-cervo","DSC00742_est1"
"4469","2700.0","-2100.0","not-cervo","DSC00742_est1"
"4470","3000.0","-2100.0","not-cervo","DSC00742_est1"
"4471","3300.0","-2100.0","not-cervo","DSC00742_est1"
"4472","3600.0","-2100.0","not-cervo","DSC00742_est1"
"4473","3900.0","-2100.0","not-cervo","DSC00742_est1"
"4474","4200.0","-2100.0","not-cervo","DSC00742_est1"
"4475","4500.0","-2100.0","not-cervo","DSC00742_est1"
"4476","4800.0","-2100.0","not-cervo","DSC00742_est1"
"4477","5100.0","-2100.0","not-cervo","DSC00742_est1"
"4478","5400.0","-2100.0","not-cervo","DSC00742_est1"
"4479","5700.0","-2100.0","not-cervo","DSC00742_est1"
